row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,431_02.mzML Peak area,432_02.mzML Peak area,004_02.mzML Peak area,104_02.mzML Peak area,037_02.mzML Peak area,22_02.mzML Peak area,453_02.mzML Peak area,07_02.mzML Peak area,102_02.mzML Peak area,105_02.mzML Peak area,444_02.mzML Peak area,055_02.mzML Peak area,039_02.mzML Peak area,401_02.mzML Peak area,02_02.mzML Peak area,16_02.mzML Peak area,033_02.mzML Peak area,442_02.mzML Peak area,020_02.mzML Peak area,019_02.mzML Peak area,492_02.mzML Peak area,517_02.mzML Peak area,523_02.mzML Peak area,454_02.mzML Peak area,521_02.mzML Peak area,522_02.mzML Peak area,516_02.mzML Peak area,518_02.mzML Peak area,814_02.mzML Peak area,514_02.mzML Peak area,813_02.mzML Peak area,509_02.mzML Peak area,476_02.mzML Peak area,508_02.mzML Peak area,817_02.mzML Peak area,515_02.mzML Peak area,531_02.mzML Peak area,475_02.mzML Peak area,818_02.mzML Peak area,553_02.mzML Peak area,821_02.mzML Peak area,DB1CP_02.mzML Peak area,DB8_02.mzML Peak area,DBV7_467_02.mzML Peak area,021_03.mzML Peak area,DBV3_542_02.mzML Peak area,822_02.mzML Peak area,BCN28WM_02.mzML Peak area,003_03.mzML Peak area,BCN22WM_02.mzML Peak area,825_02.mzML Peak area,01_03.mzML Peak area,023_03.mzML Peak area,013_03.mzML Peak area,510_02.mzML Peak area,028_03.mzML Peak area,011_03.mzML Peak area,015_03.mzML Peak area,041_03.mzML Peak area,309_03.mzML Peak area,029_03.mzML Peak area,031_03.mzML Peak area,035_03.mzML Peak area,017_03.mzML Peak area,06_03.mzML Peak area,14_03.mzML Peak area,044_03.mzML Peak area,046_03.mzML Peak area,425_03.mzML Peak area,435_03.mzML Peak area,434_03.mzML Peak area,038_03.mzML Peak area,451_03.mzML Peak area,441_03.mzML Peak area,05_03.mzML Peak area,08_03.mzML Peak area,032_03.mzML Peak area,30_03.mzML Peak area,469_03.mzML Peak area,471_03.mzML Peak area,427_03.mzML Peak area,558_03.mzML Peak area,555_03.mzML Peak area,505_03.mzML Peak area,528_03.mzML Peak area,47_03.mzML Peak area,501_03.mzML Peak area,45_03.mzML Peak area,447_03.mzML Peak area,530_03.mzML Peak area,823_03.mzML Peak area,36_03.mzML Peak area,533_03.mzML Peak area,52_03.mzML Peak area,549_03.mzML Peak area,501_03_20221012120828.mzML Peak area,524_03.mzML Peak area,62_03.mzML Peak area,544_03.mzML Peak area,DB1_03.mzML Peak area,DB5_03.mzML Peak area,DB2CP_03.mzML Peak area,DBV4_546_03.mzML Peak area,812_03.mzML Peak area,DB7_03.mzML Peak area,DBCP3_545_03.mzML Peak area,811_03.mzML Peak area,DBCP5_559_03.mzML Peak area,DB3_03.mzML Peak area,R26.mzML Peak area,DB6_03.mzML Peak area,R28.mzML Peak area,511_03.mzML Peak area,R27.mzML Peak area,R3.mzML Peak area,R1.mzML Peak area,R10.mzML Peak area,525_04.mzML Peak area,R29.mzML Peak area,R9.mzML Peak area,R2.mzML Peak area,WM03_02.mzML Peak area,R30.mzML Peak area,R31.mzML Peak area,R33.mzML Peak area,WM02_02.mzML Peak area,WM06_02.mzML Peak area,R32.mzML Peak area,WM17_03.mzML Peak area,R35.mzML Peak area,WM19_03.mzML Peak area,R4.mzML Peak area,R34.mzML Peak area,R6.mzML Peak area,R7.mzML Peak area,R5.mzML Peak area,R8.mzML Peak area,WM20_04.mzML Peak area,WM21_04.mzML Peak area,439_04.mzML Peak area,557_04.mzML Peak area
15751,997.3199022,5.8826995,,,,158,,,,,,,0,0,458.40802,0,12791.177,1747.9202,377.72974,607.00507,1133.4502,168.62799,1870.0181,3375.1812,153.99612,0,0,895.3877,1052.3405,2704.7727,0,56248.457,4087.6265,1724.4131,1382.0742,447.64435,1185.2783,189.9131,572.0133,0,175.20332,0,0,0,227.65225,319.4201,11996.462,1296.7958,8028.8726,2055.2786,0,636.04767,12045.7,2944.4766,0,1747.1654,9524.354,2321.3516,12190.677,6501.0815,0,0,211.44339,0,112.32303,382.2299,32168.953,0,1493.0543,160.96317,7580.872,378.97128,296.60736,0,0,813.43756,0,0,190.19089,0,184.67978,0,0,0,1674.9739,695.73474,528.3717,0,0,0,293.86517,0,1246.1719,0,0,531.9892,118.51845,0,957.6339,846.7728,915.12177,2666.387,864.7488,1746.3601,1421.9606,0,190.15549,347.76556,1460.015,0,0,0,145.69089,0,745.8119,3266.8237,1460.2694,911.4973,0,625.96924,0,1936.0303,392.75397,4296.165,0,8860.957,1039.829,1364.1484,4270.9507,1719.6787,2592.8342,0,1938.5186,0,1632.5092,2036.8105,5471.1147,404.02243,218.78601,2364.7817,0,9450.621,0,821.0165,6478.6724,0,267.229,0,656.45966,232.92322,0,0,0
15905,281.1827423,5.8857236,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,66390.29,0,0,0,0,0,0,0,6441.947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,972.1777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16042,1081.861765,5.885878,,,,158,,,,,,,300.47498,0,0,0,311.29605,1602.0485,0,0,0,0,482.99323,4703.8115,0,0,175.70154,1992.123,133.45752,714.1763,0,28770.896,192.95798,579.61597,512.60333,1312.3364,0,0,305.87717,506.4325,0,1625.3837,0,315.5052,0,968.39636,0,0,276.77264,555.61633,0,0,2709.7078,202.66815,0,340.32877,563.8113,1103.7106,7911.6006,2194.4229,0,0,74.839676,0,0,148.1574,0,0,420.93616,0,202.92761,0,362.54358,326.23328,0,141.59909,0,0,64.30232,0,0,0,0,218.74402,803.9574,405.5529,1748.0857,0,0,197.87506,0,2949.2712,243.91602,237.1099,0,0,230.56671,0,0,0,571.7417,0,0,0,188.74107,0,460.76263,0,295.25452,0,15426.702,0,0,0,0,0,240.51546,0,2048.6191,0,0,2735.5342,249.15155,0,6851.756,0,265.35443,3391.434,1834.8237,243.10141,374.99506,205.99956,0,144.08308,0,0,434.48294,279.88727,0,0,0,1080.7515,0,1490.1387,0,0,0,0,90.267654,142.88295,0,0,0
15994,783.4299948,5.8893285,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2215.4082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38781.645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97423.984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15845,633.3297346,5.889453,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,620.3767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45496.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3863.7847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250.65628,0,0,0
16045,874.1796288,5.889668,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11077.807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15909,528.8383306,5.8899474,,,,,,,,,,,0,0,975.99475,0,0,0,0,0,101.85605,0,0,0,0,0,0,0,0,0,808.5905,0,0,0,0,0,0,0,0,0,0,1848.5831,0,0,0,0,0,0,0,0,0,0,0,0,0,10191.029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.34836,0,0,0,0,0,0,0,0,0,0,0,0,0,2731.4321,0,0,147618.48,0,0,0,0,0,0,219.90448,0,0,0,0,0,0,190.36371,0,0,182.899,0,0,0,0,0,190.4338,0,0,142.34889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,343.8933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16018,529.0891504,5.890095,,,,,,,,,,,0,0,785.46484,0,0,0,0,0,0,0,0,0,113.99487,0,0,0,0,0,1186.6324,0,0,0,171.82086,0,0,0,0,0,0,2073.7483,0,0,0,0,0,0,0,0,150.15176,0,0,0,0,10945.554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251.70108,0,0,0,0,0,0,0,0,0,0,0,0,0,1511.1211,0,0,139627.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331.79214,0,0,106.74678,0,0,485.4953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.1578,0,0,0,0,0,0
14925,1014.568996,5.8904057,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3524.9092,0,0,0,0,0,0,0,0,0,0,0,0,0,1899.9692,687.92126,2357.091,0,0,0,0,982.36865,0,0,0,0,0,0,0,0,0,0,0,0,0,46674.97,0,0,0,0,0,0,476.67657,0,0,0,0,0,0,0,0,0,1920.5806,0,0,0,0,49162.043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,657.4756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,545.5372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1357.6624,0,0,0,0,0,0,0,0,0,0,0
14688,958.0271067,5.8906994,,,,,,,,,,,0,0,0,0,387.97705,266.1134,0,0,0,0,0,0,0,0,0,0,0,0,0,509.27686,0,0,0,0,305.07028,0,0,320.40906,0,0,0,0,0,1192.1833,0,0,293.97806,505.294,0,722.56213,0,0,0,0,408.63586,0,0,443.606,0,0,0,0,0,0,1277.8652,0,0,0,271.0784,0,231.00555,0,0,0,0,0,0,0,0,0,0,7574.956,0,0,0,0,36774.2,0,0,0,146.58241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363.31042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517.13617,0,0,845.8446,0,0,0,0,0,0,0,0,0,0,0,0,535.0822,0,0,248.11813,0,0,0,0,0,0,0,0
15947,358.2593713,5.8920293,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,25365.246,0,0,0,0,0,0,0,11846.855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5820.179,0,2669.9458,0,0,0,0,0,0,0,0,0,0,6384.1836,0,2699.29,0,0,0,0,0,0,0,0,0
14947,982.9690806,5.89323,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,801.5187,0,0,0,0,0,0,0,0,0,0,0,223.9901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1073.074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,515.47815,0,0,0,0,0,0,0,0,0,0,549.5267,0,0,0,0,0,0,0,0,0,0,0,0,0,30263.457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16142,715.3729821,5.893748,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21419.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15210.528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15954,1081.611248,5.893928,,,,158,,,,,,,238.80176,0,0,0,366.96136,1409.3286,0,0,0,0,742.2241,4118.8105,40.341446,181.21985,314.54108,944.9468,0,0,0,37070.973,243.45901,854.0562,983.2121,477.11847,2141.4722,166.61618,1553.8387,460.3179,0,2269.6362,0,0,261.66193,711.03186,0,0,468.55072,650.7649,0,0,3780.3584,764.4846,310.54532,1588.4894,420.47406,2440.9712,9635.387,2649.9421,92.3197,156.60754,158.75253,0,0,0,0,0,555.4676,0,782.2005,0,2362.8167,338.5562,0,152.89725,261.372,0,0,0,0,0,124.36438,0,503.74948,524.5305,2635.523,113.47212,0,319.44818,0,4285.9424,301.99774,161.3544,200.7065,0,135.55583,146.77069,745.05164,203.6099,2220.4553,0,0,0,0,0,284.1115,80.9418,325.9588,145.74754,15766.673,0,0,730.6688,0,200.52866,0,0,2712.524,0,0,5197.013,317.58112,313.04767,14390.768,715.92865,928.1714,5304.102,3063.6348,239.02628,387.00323,119.46146,197.0046,176.91185,0,186.75531,742.65894,939.9506,0,0,0,4660.5005,286.88672,1502.1476,439.65387,129.7148,141.94952,0,539.386,263.64688,0,0,0
16150,1407.757772,5.894106,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1721.1078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23263.807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44283.734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674.17883,0,0,0
16156,704.3825857,5.894694,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5047.6934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76608.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83667.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18183,1014.579287,5.894853,,,,178,,,,,,,0,0,0,0,34963.414,23534.03,8381.805,5411.1953,6544.5464,0,15565.099,8069.3223,0,0,0,16428.828,13703.248,13196.282,0,79624.51,14304.716,10942.963,13575.574,8465.582,25126.414,10490.721,22078.424,0,0,7618.1187,10508.023,11770.691,8657.052,28069.04,68264.91,0,26047.846,102513.28,0,48327.395,24711.002,13087.201,0,10018.063,30506.633,19085.309,44528.145,21001.701,0,0,11072.858,0,0,0,0,0,240424.42,0,11823.641,8117.4463,4313.915,10326.973,0,24729.236,0,0,0,0,12011.075,0,0,0,0,15644.1875,0,0,0,0,0,7593.6167,0,0,0,4177.0483,0,0,13896.017,11474.029,11998.025,6099.02,0,9144.244,7450.564,0,0,0,26678.83,0,0,0,0,0,0,18108.611,8696.864,0,0,6290.1094,0,9772.561,8732.207,7839.575,32068.672,17510.508,9711.347,9726.573,22403.34,0,7194.972,0,9564.037,8351.797,0,0,16972.338,7185.0254,5759.8613,0,0,28417.826,0,9320.859,12366.001,0,0,0,8923.707,0,0,0,0
15869,1027.066428,5.8948684,,,,178,397,[M+K]+,,2,16165;15869,988.10211,0,0,580.7156,0,1571.2991,2139.7983,0,0,0,0,1415.1855,1906.5028,0,0,0,878.7604,865.2009,695.709,0,12871.684,1138.3574,1279.8424,0,248.22473,795.6328,475.90814,819.0353,0,0,494.542,0,975.2078,0,731.6214,6811.839,0,1082.9152,2999.4744,196.8798,9425.742,12103.603,568.8078,0,1283.7667,2597.092,1777.0619,3372.166,1132.3492,0,0,460.11868,0,0,0,873.8174,0,22904.562,0,748.67664,0,317.61636,274.05505,0,2797.88,0,0,0,0,313.7072,0,0,0,0,0,0,0,327.4422,0,0,0,171.93875,0,146.60992,133.29355,0,0,1987.3759,374.04224,783.34546,259.60062,401.84622,316.50348,98.205154,0,0,291.45706,1150.7346,35.514805,1637.1985,0,682.70215,0,0,901.43494,552.7095,0,369.68817,0,0,806.7416,972.9714,164.27263,1293.531,220.52563,318.85135,1350.9857,3325.5137,0,365.7099,110.034454,571.3822,521.0219,136.84125,0,352.6958,0,212.90654,341.30438,0,1121.0801,0,0,1006.4219,0,0,0,226.95691,0,0,0,0
18240,1010.322741,5.8957806,,,,178,,,,,,,0,7047.15,10354.361,3460.1035,73940.484,39098.79,17342.305,12507.838,16884.848,6837.971,22123.875,17666.547,11696.593,0,6576.143,31872.898,22831.795,21092.738,0,164293.12,32412.596,22836.125,31963.129,16399.854,41814.54,19879.297,34967.586,11794.597,8328.893,16900.184,17243.021,24139.191,14224.67,52330.043,144899.06,0,55280.55,227630.11,11616.32,96072.73,47286.59,32309.455,0,22816.482,54520.758,34867.86,65050.207,44558.117,0,0,26307.082,0,5277.2593,7268.4536,0,7510.824,512683.7,0,27905.344,19742.764,11002.147,19587.057,6548.8813,48445.664,5689.2515,0,6613.124,0,25495.197,0,3924.3604,0,17955.105,31929.787,8289.744,5011.419,0,8933.219,10601.043,17897.492,8393.257,9626.893,7811.3086,9870.696,6890.7783,0,20976.447,20951.275,24041.771,14910.674,11240.049,18390.645,16273.5,0,7430.473,7029.5312,45204.746,0,10583.167,0,8440.279,8536.044,9280.683,40681.016,17021.172,10008.27,8412.424,9841.939,0,21384.947,15284.645,19922.305,65777.17,35572.2,23468.572,18304.564,50318.934,15727.316,15654.522,8384.58,25653.633,16439.072,8637.053,7747.895,31128.467,3917.9453,13717.011,13927.794,0,41861.72,4253.721,15597.815,20824.695,0,5121.615,0,17786.705,6738.8765,5040.851,0,6889.572
18768,1010.57273,5.8961167,,,,178,,,,,,,3107.7295,9061.525,11859.362,4139.152,84410.266,49166.02,21515.123,15433.45,19419.848,9184.364,30400.525,22111.451,13325.02,4794.265,8754.617,38211.52,30941.135,33725.062,6890.843,197954.95,38427.316,28876.941,35251.32,19531.387,58381.664,27335.986,44104.516,14683.729,10631.174,19746.867,23564.994,24267.227,18908.309,59254.742,186842.19,2984.3018,65050.508,259092.94,16469.281,112920.78,58893.695,33206.85,5169.1997,23721.523,66813.51,45274.195,78062.336,53317.83,4077.0322,4783.2324,29082.775,0,6562.529,8881.999,33058.773,8781.153,663053.7,4086.5537,35111.35,24052.545,13601.453,25015.592,8207.621,57564.68,2355.0464,0,6752.2485,0,29068.781,0,5836.7812,0,23272.117,33873.297,8922.096,5467.477,0,9674.271,14966.591,20937.156,10683.503,11336.267,8053.5317,9441.4,7719.7354,3110.0513,24347.12,23782.426,29706.441,17624.006,9609.292,23980.113,20956.371,3990.3284,5026.2725,8152.5835,56216.617,0,12779.174,0,12172.654,10034.281,10206.163,42482.04,18843.07,8694.672,10133.79,13375.926,0,29243.906,15425.932,23897.488,113303.84,45839.73,26561.62,21066.734,57864.78,17946.014,18798.28,10065.947,30725.143,18384.842,10197.727,9466.396,41055.01,13723.76,15976.413,14717.4375,3638.4116,45143.3,7597.5967,21212.97,28561.799,0,6642.0137,3275.6284,21399.025,7981.2866,6056.8184,2804.674,9900.957
16015,1354.091437,5.896145,,,,178,400,[M+H]+,,1,16198,1353.08232,0,0,270.99585,0,3585.0186,1179.9822,0,0,237.69583,0,1053.0447,676.3797,74.9863,139.59216,184.44675,2498.2085,1358.0605,1130.926,0,7563.343,1177.8676,714.3136,469.98483,0,3430.6067,532.7924,2145.0366,155.3489,0,358.183,677.8541,0,800.6796,3707.256,5310.7456,0,2946.411,13430.658,256.52408,7442.6553,2366.5173,972.32605,0,664.2214,2142.536,1134.3081,3226.13,692.6958,0,0,150.13882,0,0,0,0,0,26867.86,0,554.5597,374.39145,152.96918,250.1337,0,1702.8887,0,0,0,0,537.0791,0,126.96476,0,578.8313,651.45844,0,0,0,0,529.99817,0,311.5727,0,0,0,0,0,563.8645,366.05383,645.57214,417.0902,129.9021,232.73802,501.18524,0,0,197.1673,1725.9474,86.6133,0,0,512.4059,0,0,653.34875,356.6709,0,0,487.6991,0,225.19316,345.2113,170.85428,3570.8076,1968.8024,412.60297,152.27477,1681.7783,644.5786,462.92288,0,711.50476,325.8909,0,0,995.7926,0,232.07361,329.8073,0,1383.5413,0,342.05695,941.9934,0,0,0,0,0,247.69963,0,0
16115,1157.464715,5.8962045,,,,,,,,,,,0,0,3528.543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130975.516,0,0,0,0,0,2225.097,0,0,0,0,0,0,0,0,0,0,0,8269.399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16309,477.2998429,5.8965507,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,7544.623,0,0,0,0,0,0,81.468445,1950.7721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16267,1015.079741,5.8968277,,,,178,,,,,,,0,3313.3557,6147.7256,1205.7872,29061.49,17498.375,8263.534,3990.3083,7935.9707,3110.3213,14040.393,7361.586,5140.3975,0,2600.6143,14320.394,13300.681,15072.769,0,78833.23,14607.349,11708.859,13999.65,7328.7056,22229.576,9130.588,16190.924,4693.691,3442.6787,8094.8706,8761.315,11523.141,8900.177,22604.363,74852.2,0,26829.26,108469.94,6327.2295,41771.258,21024.83,11951.213,0,10442.987,27293.62,16372.792,31097.305,22119.494,738.64856,0,12082.43,0,2414.0032,3580.109,0,2901.237,237932.4,0,12036.037,10691.211,4531.293,9659.635,3232.5166,22975.756,0,0,2496.2039,0,10889.817,0,1839.3918,0,8016.2607,13589.491,4130.508,2226.0815,0,2634.3728,5532.3193,8822.121,4164.012,4380.611,3777.0852,4520.231,2863.9666,0,10671.9375,10881.49,10988.799,6482.0796,4796.274,7441.125,7819.7837,0,2632.4553,3418.0044,19403.7,0,5646.3174,0,3500.5537,2573.3293,3224.983,16405.764,6512.7856,3632.0425,3478.973,6580.1006,0,7627.4844,6115.6523,8161.273,32339.008,16797.604,8409.872,8572.891,23029.799,7458.2925,6737.2466,3887.0513,9282.977,7562.35,3442.6116,2282.88,14328.349,7536.2847,7647.923,6469.39,1120.835,17963.959,801.37634,6430.4155,8880.554,0,3020.8108,1211.4854,7430.8853,1343.7722,1717.723,0,2428.349
16165,1016.068804,5.897144,,,,178,397,[M-H2O+H-H+2Na]+,,2,16165;15869,988.10211,401.45047,970.6435,2376.8408,810.46155,20545.11,12420.205,1418.8809,2059.0122,3564.399,935.97,7107.1523,4647.7773,2639.212,493.65842,1583.802,8258.473,7661.1016,5717.017,648.884,30719.92,8300.437,7579.582,7550.4673,2970.4807,15666.06,6538.5645,11572.377,2062.852,605.3824,4264.179,5630.579,6843.591,4150.784,12846.527,47866.418,0,13398.437,54527.63,3589.2695,23544.133,13965.642,7033.6973,482.3124,6479.6294,17809.371,8519.395,22810.922,10382.627,414.91162,1073.0981,6743.009,262.59583,453.21664,948.08496,5282.741,1331.8508,140623.28,0,7003.897,5310.717,2636.999,4755.7656,1803.7778,11561.93,561.9573,390.71753,1011.1197,280.9398,6276.83,409.54333,372.31757,0,4784.623,6149.4263,610.0248,1044.1353,1830.0052,1723.976,2755.0645,2350.7656,1283.4701,1040.4792,1615.5945,2376.868,1445.3881,233.31378,7490.64,6396.987,7567.642,3156.323,1852.3407,3791.566,3856.7283,324.42035,1150.5488,1391.2399,14652.123,171.5501,3289.7979,119.29685,1658.8247,317.98367,1274.7295,4086.0571,4005.7485,2265.5237,1525.9829,2564.0103,0,5823.135,3286.4702,3767.4185,8840.365,12020.797,6032.1484,5406.634,12181.738,3374.7854,4444.7607,2010.1228,5968,3727.486,1319.5283,808.081,11310.634,2067.8396,2802.9395,2379.2732,905.7564,7011.9277,481.589,4553.421,5588.106,265.43387,1620.52,445.74185,4212.54,1383.0334,755.97876,212.8869,1621.3998
16407,540.0960934,5.897552,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1076.555,0,0,0,0,0,0,0,0,0,0,2516.7332,0,0,0,0,0,0,0,0,0,0,0,0,0,11956.417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2050.5007,0,0,109596.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
