id	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#all classifications	featureId
1516_Collado_sirius_iimn_16136	C62H52N4O14	[M + H]+	C62H52N4O14	Amino acids and Peptides	0.11117500811815262	Oligopeptides	0.6228410601615906	Linear peptides	0.11774378269910812	Oligopeptides	0.9801110625267029	Peptides	0.9696254730224609	Amino acids, peptides, and analogues	0.9999977350234985	Carboxylic acids and derivatives	0.9999985694885254	Organic acids and derivatives	0.9999996423721313	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Phenols; Phenethylamines; Amphetamines and derivatives; Pyrrolidines; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary alcohols; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Pyrrolidine carboxylic acids and derivatives; Pyrrolidinecarboxamides; Benzene and substituted derivatives; Alpha amino acid amides; N-acyl-alpha amino acids; Benzenoids; Phenylpropanoic acids; N-acylpyrrolidines; Fatty Acyls; Organic oxides; Azacyclic compounds; N-acyl-L-alpha-amino acids; Hydrocarbon derivatives; Aspartic acid and derivatives; Tyrosine and derivatives; Phenylalanine and derivatives; Proline and derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Organic nitrogen compounds; Oligopeptides; Chemical entities	16136
1517_Collado_sirius_iimn_16142	C33H54N4O13	[M + H]+	C33H54N4O13	Amino acids and Peptides	0.9491629004478455	Small peptides	0.23660068213939667	Tripeptides	0.5580636262893677	Oligopeptides	0.9360863566398621	Peptides	0.9981023669242859	Amino acids, peptides, and analogues	0.9999959468841553	Carboxylic acids and derivatives	0.9999969005584717	Organic acids and derivatives	0.9999980926513672	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Phenols; Phenethylamines; Amphetamines and derivatives; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Dicarboxylic acids and derivatives; Amino acids and derivatives; Peptides; Monoalkylamines; Hydroxy acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary alcohols; Secondary carboxylic acid amides; Beta hydroxy acids and derivatives; Carbonyl compounds; Benzene and substituted derivatives; Alpha amino acid amides; N-acyl-alpha amino acids; Benzenoids; Amines; Primary amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Aspartic acid and derivatives; Tyrosine and derivatives; Phenylalanine and derivatives; Leucine and derivatives; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Organic nitrogen compounds; Oligopeptides; Chemical entities	16142
1518_Collado_sirius_iimn_16144	C17H34N11O19P7	[M + H]+	C17H34N11O19P7	Amino acids and Peptides	0.9600037932395935	Small peptides	0.5600670576095581	Dipeptides	0.0060871015302836895	Alpha amino acids and derivatives	0.896215558052063	Amino acids and derivatives	0.9409533143043518	Amino acids, peptides, and analogues	0.9643778800964355	Carboxylic acids and derivatives	0.9841338992118835	Organic acids and derivatives	0.9999886751174927	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Organic phosphoric acids and derivatives; Azoles; Carboxylic acid amides; Carboxylic acid derivatives; Primary carboxylic acid amides; Secondary carboxylic acid amides; Carbonyl compounds; Organic salts; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	16144
1520_Collado_sirius_iimn_16162	C64H110N4O3	[M + K]+	C64H110N4O3	Amino acids and Peptides	0.9378253817558289	Oligopeptides	0.5835555195808411	Linear peptides	0.5060316324234009	Peptides	0.8408643007278442	Peptides	0.8408643007278442	Amino acids, peptides, and analogues	0.9849083423614502	Carboxylic acids and derivatives	0.9406948685646057	Organic acids and derivatives	0.9784546494483948	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Pyrrolidines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; N-acylpyrrolidines; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	16162
1521_Collado_sirius_iimn_16210	C16H31NO4	[M + H]+	C16H31NO4	Fatty acids	0.9926022887229919	Fatty esters	0.9993600249290466	Fatty acyl carnitines	0.9458311796188354	Acyl carnitines	0.837344765663147	Acyl carnitines	0.837344765663147	Fatty acid esters	0.9929355978965759	Fatty Acyls	0.9789820313453674	Lipids and lipid-like molecules	0.9767568707466125	Organic compounds; Lipids and lipid-like molecules; Ketones; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Quaternary ammonium salts; Carboxylic acid derivatives; Acyl carnitines; Carboxylic acids; Carboxylic acid esters; Carbonyl compounds; Amines; Organic cations; Organic salts; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	16210
1523_Collado_sirius_iimn_16226	C31H30O11	[M + K]+	C31H30O11	Shikimates and Phenylpropanoids	0.8815325498580933	Flavonoids	0.5964076519012451	Simple coumarins	0.220788836479187	Phenolic glycosides	0.5215421319007874	Glycosyl compounds	0.6328237652778625	Carbohydrates and carbohydrate conjugates	0.310869961977005	Organooxygen compounds	0.9999979734420776	Organic oxygen compounds	1.0	Organic compounds; Organoheterocyclic compounds; Lactones; Benzopyrans; Alkyl aryl ethers; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Dialkyl ethers; Carboxylic acid esters; Secondary alcohols; Carbonyl compounds; Oxanes; Glycosyl compounds; Benzene and substituted derivatives; Polyols; Benzenoids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Phenolic glycosides; Organic oxygen compounds; Chemical entities	16226
1524_Collado_sirius_iimn_16238	C16H34O14P2	[M + K]+	C16H34O14P2	Fatty acids	0.8915293216705322	Glycerolipids	0.19487005472183228	Monoacylglycerols	0.2892553508281708	Glycerol ethers	0.5353732109069824			Glycerol ethers	0.5353732109069824	Glycerolipids	0.19049128890037537	Lipids and lipid-like molecules	0.8204934000968933	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Organic acids and derivatives; Organooxygen compounds; Organic phosphoric acids and derivatives; Phosphate esters; Organic oxoanionic compounds; Dialkyl ethers; Glycerol ethers; Alkyl phosphates; Monoalkyl phosphates; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	16238
1525_Collado_sirius_iimn_16244	C55H93N7O7	[M + H]+	C55H93N7O7	Amino acids and Peptides	0.9915962815284729	Oligopeptides	0.9410925507545471	Linear peptides	0.8997117280960083	Peptides	0.9997989535331726	Peptides	0.9997989535331726	Amino acids, peptides, and analogues	0.9993901252746582	Carboxylic acids and derivatives	0.9924411773681641	Organic acids and derivatives	0.9981226325035095	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Phenethylamines; Amphetamines and derivatives; Pyrrolidines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Pyrrolidine carboxylic acids and derivatives; Pyrrolidinecarboxamides; Benzene and substituted derivatives; Alpha amino acid amides; Benzenoids; N-acylpyrrolidines; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Valine and derivatives; Proline and derivatives; Isoleucine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	16244
1527_Collado_sirius_iimn_16267	C28H26N10O32	[M + H]+	C28H26N10O32	Amino acids and Peptides	0.9994974136352539	Small peptides	0.6777322292327881	Tripeptides	0.4633365869522095	Oligopeptides	0.8790736794471741	Peptides	0.9650484919548035	Amino acids, peptides, and analogues	0.9999994039535522	Carboxylic acids and derivatives	1.0	Organic acids and derivatives	1.0	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Phenols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Tricarboxylic acids and derivatives; Benzene and substituted derivatives; Alpha amino acid amides; N-acyl-alpha amino acids; Benzenoids; Acyl homoserines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Serine and derivatives; Aspartic acid and derivatives; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Organic nitrogen compounds; Oligopeptides; Chemical entities	16267
1528_Collado_sirius_iimn_16285	C48H74N10O11	[M + H]+	C48H74N10O11	Amino acids and Peptides	0.9994982481002808	Oligopeptides	0.9987242817878723	Linear peptides	0.9933257102966309	Oligopeptides	0.9608029127120972	Peptides	0.9999946355819702	Amino acids, peptides, and analogues	1.0	Carboxylic acids and derivatives	0.9999995231628418	Organic acids and derivatives	0.9999997615814209	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Phenols; Phenethylamines; Amphetamines and derivatives; Pyrrolidines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary alcohols; Primary carboxylic acid amides; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Pyrrolidine carboxylic acids and derivatives; Pyrrolidinecarboxamides; Benzene and substituted derivatives; Alpha amino acid amides; N-acyl-alpha amino acids; Benzenoids; Amines; Primary amines; N-acylpyrrolidines; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Amino acids; Valine and derivatives; Asparagine and derivatives; Tyrosine and derivatives; Phenylalanine and derivatives; Proline and derivatives; Leucine and derivatives; Isoleucine and derivatives; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Organic nitrogen compounds; Oligopeptides; Chemical entities	16285
1531_Collado_sirius_iimn_16336	C14H40N6O28P10	[M + H]+	C14H40N6O28P10	Fatty acids	0.5123327970504761	Small peptides	0.5872980356216431	Glycerophosphoinositol phosphates	0.004221749491989613	Alpha amino acids and derivatives	0.7148963212966919	Amino acids and derivatives	0.62360680103302	Amino acids, peptides, and analogues	0.6850253343582153	Carboxylic acids and derivatives	0.9562379717826843	Organic acids and derivatives	0.999534010887146	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Organoiodides; Secondary carboxylic acid amides; Carbonyl compounds; Organic salts; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	16336
1532_Collado_sirius_iimn_16337	C32H45N15O26	[M + H]+	C32H45N15O26	Amino acids and Peptides	0.999988317489624	Small peptides	0.7390753626823425	Tripeptides	0.7022380828857422	Oligopeptides	0.7481784224510193	Peptides	0.9997290968894958	Amino acids, peptides, and analogues	0.9999991655349731	Carboxylic acids and derivatives	0.9999997615814209	Organic acids and derivatives	1.0	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Pyrrolidines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Primary carboxylic acid amides; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; N-acyl-alpha amino acids; Amines; Primary amines; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Amino acids; Valine and derivatives; Asparagine and derivatives; Alanine and derivatives; Glutamine and derivatives; Serine and derivatives; Aspartic acid and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Oligopeptides; Chemical entities	16337
1533_Collado_sirius_iimn_16339	C39H63N11O12	[M + H]+	C39H63N11O12	Amino acids and Peptides	0.9972725510597229	Oligopeptides	0.972875714302063	Linear peptides	0.8272351026535034	Oligopeptides	0.9704881906509399	Peptides	0.9998986721038818	Amino acids, peptides, and analogues	0.9999938011169434	Carboxylic acids and derivatives	0.9999974966049194	Organic acids and derivatives	0.9999991655349731	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Pyrrolidines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Monoalkylamines; Hydroxy acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary alcohols; Primary carboxylic acid amides; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Beta hydroxy acids and derivatives; Carbonyl compounds; Pyrrolidine carboxylic acids and derivatives; Pyrrolidinecarboxamides; Alpha amino acid amides; N-acyl-alpha amino acids; Benzenoids; Amines; Primary amines; N-acylpyrrolidines; Fatty Acyls; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Amino acids; Serine and derivatives; Proline and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Oligopeptides; Chemical entities	16339
